user_id,following,followers
1557227877556527105,15,33819
2306343379,376,1093
1479201140462002179,57,8
190409656,342,380
1443296172,3697,19905
1421597985046032386,48,236
410833551,704,473
285895520,124,713
1491836153623941124,1882,925
1263569997298831360,1041,520
2695401080,121,162
1295303838413594625,3669,8919
1515538225288335361,317,5659
74717503,81,313
1521867242824257539,3070,8011
1278638252182962176,5487,6354
481914321,1006,1443
1524816295153352710,49,5613
1564967448415289344,75,13232
2245919522,1643,1718
99906724,257,7505
1577998483834822656,1150,735
24677876,122,30
904552466590650369,404,187
3260572027,468,1115
1507958151534071809,803,4652
1304773886249140224,1732,5337
1438774767901888517,35,43449
769044669955207172,1076,131
3242399299,252,737
1586065596315312128,59,6167
22662709,8610,15269
1943950364,1428,1343
323199832,1971,844
1569551278577156098,162,2002
432365580,25318,40355
1497815817790050309,11484,26036
1038591626648715269,18,260
123653133,355,448
1518162805945507840,936,748
890588900716146688,914,737
1544395764503281669,50,6926
1392543731866390531,65,15050
1250488997392142339,160,42
1332028665920622592,1025,563
1582733910559133697,286,11553
1265603393969684486,129,962
2784360574,459,696
1340619037554962432,0,317
1423329646616190978,611,178
636438581,1170,4245
119858456,57,112
1535544622965043200,205,30997
143313788,559,2089
1534044367123628033,145,91177
1572886380983771136,58,15890
625611846,409,142
1569553816768626689,125,4245
132980625,700,176
123911700,2333,2361
1322993507888517122,674,216
834400350010478596,877,1555
3154334766,1022,619
1545110986276888576,57,83596
1526485175168864257,57,11407
20556868,1653,1189
1016861696412078080,416,667
1605252895284174848,239,28
2976915472,340,289
808548126,72,1107
936563125243076608,1376,3474
210780268,116,23
1548712743057833985,186,5
572016656,931,615
478945877,527,8362
1525363512184344576,100,1759
195289158,610,907
2284465296,722,3277
88988239,38,88
1584457719876141058,67,33195
1353002306363559941,63,234
1254035246204534784,820,853
745449163,1621,1369
468606023,1136,1853
1534048206874714113,349,99738
1592402785466818560,20,10933
1524896798669787151,970,1225
1248342247223033856,836,10350
1610482341478109186,40,1
1404378704717963269,1431,20506
18737220,991,1198
1538859355121934336,664,56
1528280466306084864,501,27162
1566507277267386369,460,1184
217106501,594,1266
1516886302502932480,2,3
835525439313543170,381,54
1543301284236693504,323,93
2830269648,1854,691
129764715,974,29508
1253509953400246275,280,1014
919183149439049734,3220,541
1557347801105047552,868,42
1484187028195401736,1650,1000
1611023639314563072,634,42
1489309217408393217,57,32
1592399334850584576,31,10405
1545107211176890375,409,160438
207209354,167,797
1423642727225364484,131,8
3431839367,775,178
69219293,595,2057
484904118,705,489
1499468760826138631,5,40
438018881,3866,1526
1492514527313022978,81,37
2667609144,564,526
4889610673,1728,2148
330238606,3470,1997
35735384,83,652
1372968840385110018,87,12
279434673,144,359
431280850,159,174
824663799877763073,427,195
1529125200159072258,21,92
42215624,617,618
1091764186592526336,201,57
90723240,956,673
1127181866577145856,2098,1284
1090570893347180545,265,74
504780769,274,25
229111480,750,851
1492742330624921603,2318,2347
1436606677793525760,158,121
42018126,14202,12958
977952882002681858,850,564
27892271,277,85
1540377445047705600,102,14
831942973889863680,588,97
1482597075577712646,445,145
164201050,3646,433
1611025953253392384,24,6
44598724,3960,5147
456853552,1822,1787
939378433,65121,62943
1610800708210638850,26,1
158779929,4481,13640
4087437558,280,11
566513195,2010,285
2505051,3187,901
1475932476447105029,1326,3383
2831351957,776,108
68258108,2742,581
1213289661273001984,253,220
1605935483439271945,51,11
1463637338328911872,317,196
109288206,9087,8505
2147574755,1005,246
48252062,270,78
95160538,234,628
1524077152626298880,938,90
1313291529411330051,330,137
16490340,1040,1167
1592345355382935554,3,5
1282605997152964608,427,363
56179833,92,38
1589881059075915779,14,7
832816504118923265,5008,2465
17865015,5000,3314
453189221,1107,1452
3935282427,990,1284
1594273116506783745,23,8
579222390,893,515
1413195914131345408,50,32
997654448657743872,116,13
2552170723,367,51
934794581123719168,765,251
3444895937,7256,8921
1562248273728921600,1870,355
1389592532716294145,512,505
1521785036994924550,2596,2577
1551559839205171204,16,0
1550628231371530245,408,195
302285495,88,84
1415087851604086786,204,158
1322129574,1372,30668
1519991778694283265,944,2505
1372534175257927681,52,5
1487494529242615812,1898,2000
2893201696,874,916
3401472100,4794,2139
27934842,3275,57256
3319434451,139,4
1464549641433849856,2,0
1262990050633056256,4989,4244
1501941131776389137,432,509
2934398412,139,991
3345204657,969,1124
582798766,250,71
3956178154,1649,18344
1585244221962788870,365,48
1215120390332321793,218,4241
1604777349001666562,16,8
1379037677647921160,377,30
849194945462366208,825,142
932933514,7572,6887
380385781,2293,802
33354768,1669,2073
800819442196189184,7494,6842
801544224508440576,1784,925
69231187,1600,4022080
1299340903417602048,143,98
91182668,246,203
2726497608,2140,3615
1571820161035821060,1,10
1339091749,1440,241
2959090899,2577,297
1268178454370848768,1032,966
35054302,2170,10567
1420133996223209476,250,21
802671878,969,22554
936814156359127041,2241,3603
3006575434,5329,5672
928739141701066752,1059,1586
1585329999225274376,126,8
1068116837110562816,126,361
34115237,209,1193
1472895285835804676,517,1403
1552912589394681856,200,98
4061296693,230,194
1392551606,651,240
1098138316753506304,133,81
192834466,237,91
1551838588400128000,257,1113
1349349171711643649,319,298
2384354214,206,52098
2467485330,4669,2336
106069949,1748,573
732790974129278977,438,179
1325367506773499904,313,11
16286903,20739,18854
172030036,1127,5604
1234908992528363521,70,687
1254803682945884161,397,1367
583908469,23,8
1464892069714055168,3293,213
2865086833,462,920
1590722994363518977,616,63
1113197686155554823,6,15
1121117757339099136,721,1119
2831207795,364,4357
884051673655783424,144,16
80843262,1353,76340
819600462521372672,2866,2592
1304341193883627521,357,973
124080147,20,112
1352996130183811072,144,198
727063687823953920,175,410
1492189941018750978,1113,493
7603672,3163,2978
123824741,103,127
202147466,749,28412
3193980790,1001,1843
1097577133478535168,3468,1474
1559036323796701185,3279,454
59485298,388,123
1034823373967319041,250,150
1596732341522776064,38,3
1484207612795129856,36,85
3017201895,709,1606
1112722963961393153,1326,224
2345270328,256,1819
978746125996802048,504,841
1597684556949340161,1931,1758
46862123,107,2112
299585413,899,1434
2872199486,857,116
169919702,800,364
1144401978,2117,2369
1565280726156804099,24,93
1499528886018658311,146,46
4083531,13379,13307
74848260,1329,519
18864921,7437,6728
33196090,968,2055
557085829,834,3558
3092671941,1830,5355
1469172037692403716,394,33
90575692,3081,2779
1533503432073613313,44,4
1493674905732268034,46,80
68770833,3821,6424
300687672,669,410
821313171973619712,4693,2161
16982320,2002,1605
1519930627046346752,67,1239
50754108,4785,4081
1314651773764853763,488,49
78854477,3457,4938
451006347,687,230
2341853726,20037,49937
796405403294670848,480,46
1368817798026326017,822,448
1312039687318499328,80,44
1486218373835128833,75,6
309656268,5000,4114
245120699,198,4667
710480344953327617,825,610
164440375,4502,5188
1277606090360926208,358,175
553711382,4993,2800
1358368131731832839,572,289
1481588373714534406,17,37
12253762,382,1018
3353010765,493,598
1116539174654480384,289,5367
1596525041440604160,139,13
37453039,4082,1832
1409873457387655171,8,12
1563110251800698882,241,50
1327388346,625,2720
3872945417,494,4322
45831377,243,355
897007659139743748,178,79
465877333,5007,833
17741078,199,76
1356770772,34,85
4541049797,87,513
2242553484,364,1608
21306343,687,7522
1303067924060659713,331,26
1419239169218514945,25,283
1712471588,484,723
3535463715,108,226
3019984042,540,1619
215309395,31929,41280
598492375,3023,17240
2817096996,1086,4814
785506349996183552,582,944
9696162,4896,1621
364790074,1206,1414
264172753,567,362
612813736,399,265
1610984685596819457,0,0
1602662602546753536,2,5
15504078,478,211
3878715434,451,249
1174719695372595200,3074,918
952120533658886144,255,719
1939491013,600,104
117092236,1207,649
134792338,150,439
2190081608,5005,5055
1248869772348944387,14,8
2457190567,902,2562
1229185762291306496,227,789
1194135821399425024,170,68
25974040,734,36456
1303353866834989056,945,705
4032341236,2670,2380
347742782,946,551
282476599,656,216
1606934792871747584,24,6
1134223836,2190,2523
77194235,151,494
1316381774461665280,411,1174
198868307,284,225
3651387075,520,445
1105455172636028929,2521,257
1317723322935697408,94,87
1607437371783450624,12,50
1031980010402246656,80,108
1582509950168768512,3,0
2370195284,2132,2174
408532473,787,4048
4587682997,66,66
1545687987517800454,277,112
1563391687044792324,19,1203
830004657485447168,2140,4419
801862385195741184,483,15
1295272397017243648,102,78
769120170346483712,185,228
1343842102728392709,306,4108
216737826,291,761
1579448823893606402,5011,1565
14054388,365,1003
1002918965549588481,0,82
4787630420,4361,2313
1157044459672154112,4997,270
1426183603,383,409
43335783,1172,5678
1046313220124770304,634,1132
1343033622324887557,204,162
1585180682023829504,2,1
1170973822109048833,2062,2570
1243692240440041472,124,64
7200852,801,614
36028439,2535,1583
1461938951795662849,591,95
4054374975,1267,1223
3029407660,3175,1169
1579174158637768704,167,54
1375752909825138690,117,101
1493865199169949698,941,3349
1537355452958519296,1196,290
1317685910868168705,44,7
1599708593992781824,3,1
601324895,315,63
16489013,5021,7637
295184695,234,3403
1108809440428466176,79,43
1485127803691749379,456,158
1088400602810535936,1558,712
1150297593051672579,313,72
1439374261190332419,442,149
1485617638801817600,583,169
1073899320682913792,651,387
221041206,1251,1791
931857156164472832,474,700
1560306659607601156,778,201
1338630748895543298,681,770
1206871968672169984,10,359
1069970527899541505,330,63
2665542571,2395,4868
968080620311187456,805,2270
1004147438209437697,515,531
886949292,1835,2267
861175488,956,7380
324237955,558,432
1425867253594173440,1019,447
1469758753545154561,543,48
952242819615416320,1954,2071
1560825817135202304,752,112
276736113,806,944
1243178348282445825,30,12
758316158080675840,152,240
1551876006646284288,530,1764
1407964313793425411,15,5
1048654235708129281,2224,1526
1397742442929999872,4,56
985482855965962241,257,127
875662293970833409,264,27
2784800887,1029,1321
106049072,998,4715
1584165051044270081,60,9
531357192,528,2786
332393783,1207,563
1520671368475332616,12,15
812000552846553089,1170,90
1490810438933782529,201,29
1402639658635255808,28,4
2765103964,4977,4575
951399928609296384,248,919
1266431475563614208,513,265
958318651307905024,175,157
1217644588699017216,605,553
1437360171743956992,34,0
282512193,739,844
21171445,27,12385
2315538385,871,965
1481261743498137603,10,442
1099320301882621953,115,666
32588979,4370,13367
1282383480404533250,5001,1643
1394341903672434702,461,170
287603814,1562,5372
1494356606888337418,2529,690
905746996283269120,405,149
1564961584106983425,42,0
920124240539652101,411,51
1472966463543668740,11,23
1481182485748854786,429,165
705837196788412416,694,205981
80876514,3279,10442
17885567,7609,7905
960547266892324866,613,1089
1204830366793515008,404,269
706880834607910912,116,212
2510655768,886,1528
1440948456982466561,218,104
1538091534003777536,4,5
3245627405,1345,140
379843812,374,330
1593613135914885121,1631,367
1503902803240144901,10,15
783836922062012416,421,339
180798894,3746,2137
144931441,6658,12368
3447885143,4992,1560
2649668525,1696,441
1603061735799169028,72,4
2565652319,1102,2771
174191236,315,3646
166188572,972,154
575900157,636,2066
1440694541695160323,25,8
1485437712190836736,7,29
1029276481921404929,41,12
1714826222,73,4
1350008284594388992,30,21
1130722572,1359,1076
1203329485988409344,2503,3540
19210074,5312,5266
1522832335963570178,606,61214
1182915612613533696,27,4
1575836690240794625,8,8
1252548666809896961,1753,2185
738348577219608576,3532,4804
1402199794626433029,158,123
3047227134,285,384
1470970815394893834,39,35
1470968360695304195,11,21
1187626964456235008,4999,417
1539730796554006528,536,307
1605937144601923589,26,8
1605763943833620480,69,239
2372969028,18513,24682
1104042648271314946,42,1239
1606923062280355840,14,8
1028747633077248005,4562,1934
1470969324215017474,23,21
29720750,988,14319
1528036902502223872,2,3
552274206,6360,20912
214645251,1951,202
1082736428210102273,276,266
1158079687559483392,75,226
1088422554,1111,104701
1404642752281792513,28,10
1487377772704108547,591,298
1226861492,87,9059
3723208338,23,51773
1496310388555763714,580,62
12322002,5001,3986
1314080390529851392,1634,1510
1033023931161047040,1422,6212
3086178272,277,3025
3119732484,12923,12594
475443211,1775,15399
2706003602,213,1246
4788159672,58,606
90862259,2372,3884
117863245,3316,347
1049927973153923072,58,4
1172087437239078912,76,18
1418950602151845890,97,6
728832288251912192,473,18
1514857025968041986,291,1013
1416970405324099586,433,424
1516600299200331789,46,29
1243610219982270464,698,484
1564207078729818112,513,298
1557023807205826566,43,18
128425659,308,73
1438050581994778631,152,87
2927716706,2858,5263
1254323509,467,1066
1563852031416119297,71,35
1563853893246672896,78,29
1563855240377810944,85,33
1559172546666401793,7,16
1577978799899447297,8,75
1563859358613897216,62,45
1563858327901450240,83,26
718193555,1230,2540
438845075,728,2063
891463656,1460,1356
3515440817,245,140
1426873086473687047,2,0
1303977466810130434,54,32
104537171,522,553
235863987,272,117
1415013948,2463,2226
1535246230200229889,18,33
2245364199,199,64
1604527158612803584,3,4
1357631111694802945,1614,1403
1542082618451279872,2957,4195
1410963373945147395,23,835
1604530603562799105,4,4
1501854300787646466,175,336
1396932081700245507,123,126
137976193,460,71
1113928502611513350,235,72
1512949242259812355,1087,1598
1022530066146844675,6557,15886
2556228692,985,66
295361239,3563,27895
1575527306118021121,75,48
1574827220551581698,12,0
1377860149134688260,479,108
1492199071288807424,804,247
1256855155661778944,573,542
1226552557,2959,4627
1003687083813335041,285,1984
3042990140,489,457
1490279764669734913,378,115
1502889880048873474,218,374
1489567028134694912,247,403
1290294544315998208,594,168
1534045245264084992,615,621
1543978514596102147,263,122
4024322721,2900,1583
1526734824245186560,4893,1665
1508109567795900418,3455,2897
1499327467412410375,766,167
823305523,63,407663
557985059,1454,2820
902941779296735234,320,714
1497559360440086528,4480,1210
1599301582239039488,52,61
1500073496738766848,35,2488
4887507747,692,3796
66368800,700,811
730407414793670656,2411,1728
1113747196099399680,287,8712
623936942,89,101364
1604791895489667073,2,4
209445679,753,371
1147836527252316160,80,36
1583522507885539328,2,0
10342142,73614,79924
4089478893,5796,12993
82876025,4813,1980
1316741282056736768,352,210
1206669386112753665,2578,400
1454647264484347908,186,193
1400793248486936578,429,163
1189199796281757697,399,1083
1518037152021434368,171,98
3146961735,237,200
42465727,2596,890
150977406,1106,2995
1595464160535453702,22,2
829230043427647488,22,3138
1424047897939746821,1398,143
940621551933820928,580,2767
767979093912653824,698,2420
800700910569521152,2470,1442
102353662,1129,233
1606623476538048512,40,2
1557240991001632768,253,253
1607014209514262529,4,0
2458877898,990,1417
175776010,779,66
893125986,1344,16371
1261519449548619777,1848,328
253615321,19754,23006
1335318212741754880,847,690
1608351125706772481,13,14
479287676,289,4376
1435287782147215370,516,82
1195936825744822272,20,130
1605943637644541953,20,13
1603110601378893826,3,45
1500433567783927808,378,143
1033265667653468160,884,1140
1608379353083027457,72,6
29897850,5008,2734
1114925008961310721,1132,2090
936911504024092672,879,1908
1566027888876367872,471,219
1537758256839671814,322,118
1021466952,73,21471
802665296,460,161
1502578445754462211,1,2
1565666318958952448,23,16
1692872640,1303,11245
1180776372,1177,629
59661599,205,433
1608097196121165826,18,24
847900584980078592,1546,2711
1291880955364257793,98,116
1452546439934976003,1395,130
1559520080790138880,1796,1786
3044754467,212,887
953223084785283073,1025,91
1517898929333239808,130,117
1539864095301636098,930,351
1539862244082601985,992,356
1528687841320251393,697,273
1601069471279419394,6,1
1539546576573542400,374,219
1608058050371555329,42,5
1544987500372180992,598,144
922186795030212608,30788,28836
1539548669581529089,335,191
1598453637768183808,65,10
1549442095001354242,40,9
1277332910,304,636
145782482,1596,443
4694432245,1205,1235
1605751136836648960,18,11
1539544333526761478,349,244
1605751964767113216,17,4
1606627375542042626,5,2
1607231890632900609,13,7
1091697127284195329,756,699
1539545242684116993,375,178
1521637483196424193,1807,147
1598934935448043521,723,131
1579934229303009297,62,7
1610686725055184896,18,10
988928670751326208,36,2
2247560024,1790,51482
1347804254027747328,222,60
888707724556476416,149,12
1606295781199073281,8,6
120134975,627,262
214808939,2786,4120
1416801359043522561,3570,190
1606297403690086400,14,8
1412590181962555395,1947,1901
193042922,151,29506
986838236,608,91
1496710853076611081,96,76
1587729256427069441,6,32
418487004,1431,1378
16487021,1889,1015
1481848640360656899,2,2
1600679704952176641,1,7
1605756050518380544,17,8
1607023770316984325,6,3
1051512449273335808,172,74
1607037726414753793,4,3
1606559165987815425,9,8
1607039828386017281,6,3
1312958366348525570,552,1474
1407343284847009796,586,116
1606635831623831553,176,8
1600677477827084288,2,6
1606307637947412480,0,3
1607008402848509952,2080,78
1596734319543795713,9,5
2926982977,1757,65
1599603062930145281,2,9
1595224954764947456,2,4
1605187086206013440,1856,165
1608341539801165824,4,1
1596734874374746112,15,6
1425798361068670979,349,333
1599599499357265923,2,6
1605843826098450432,1199,92
1422454297833349122,3693,1501
1593936458435690496,15,8
2958369991,14,28
1089861510321430528,864,1868
14141820,1837,703
1607580588202143747,6,5
519806902,1268,3610
1608440056716623874,49,16
1561029193281900544,220,88
1576412151061045248,7,6
1561028101202579456,190,57
1608439660468137985,19,6
1610654060738404353,3,2
1606949063370604544,5,6
1561025740686053376,189,93
1605832211357630464,1638,79
16012926,5806,5374
1608440990918139905,22,15
1301811784748167169,503,772
1598799363958087692,26,21
123953307,105,340
1583425441280700416,8,5
1607885112116482048,41,4
1125491374109990912,409,85
1567768916499251200,826,706
875470483038273536,1198,256
1672452854,7675,45871
1450471127483047940,38,26
1351063642763128832,28,3
615025901,355,193
45148774,620,255
1537384076188848129,308,17
1578122097305735168,3,10
1295742702500433920,64,31
1572201619756036096,56,27
1028732532702015489,207,750
1286303995825356806,6297,11251
1389052176203276292,338,578
931279350,101,228
1556118162881511424,41,17
1006456436988284929,105,365
190222988,677,567
1595027707699625985,120,44
1585651492236980230,30,4
1610822988319932418,0,0
2601687049,240,217
1157352913003376641,50,6
1503277722621345795,93,91
81386285,774,14326
152591268,1353,531
1256030952566009858,1892,789
1482357645285933061,350,182
605308909,1111,283
285117756,570,10
1610817071243304960,84,0
835102956,951,179
1500154471762079745,204,115
156580843,757,489
1601658185340882950,375,137
240378475,1207,2585
1339008178822922241,538,1590
1926462138,1988,2242
922750360636350464,180,117
9018932,12655,11555
1242872983145906176,255,255
2736988902,3821,1950
1557044007452250112,74,72
769493463909879808,1342,941
2808627590,196,183
773677838,4440,42317
156076857,580,681
1368866832367648768,233,414
1470314003381452802,29,21
26551601,714,316
3431730197,30760,36769
1609711350762045442,19,1
2220062984,8714,8623
1554919623732125697,2852,1682
1583439350817095680,41,54
1455461510789140483,3122,931
2887764995,4999,1788
1551744854237085697,15,0
1346130182365593600,34,184
5409972,4492,1049
2997880282,421,186
827567044484808705,1515,245
2808604926,216,154
1160421440,9788,11586
3194683272,107,151
1595202459684569090,210,126
2192666827,1748,7204
4797994103,234,110
575474865,5000,2691
1403226692932407299,4429,997
820359116212142081,46,90
985741398514262017,692,153
1492038737487794176,1617,1668
1410311348039340035,411,394
136834622,918,265
1458893618635235338,261,2216
794138713399984128,88,62
2998235356,204,675
1281900653246390272,188,165
1271247312371609601,1117,2311
1158303767604989952,1471,151
108631018,2112,9096
32369716,1123,408
1580779202181488641,102,119
1363630915298148353,2006,1479
1120768137375428608,88,377
345603609,242,1451
1291515866492727296,342,262
218984641,232,654
1125883090503651336,717,267
120727254,825,383
1422002779191660548,45,65
1605006074507104256,252,73
1512021538383482890,214,15
1605722518429392896,12,60
49311606,73246,85162
1486409004712710148,556,409
1434205680957857801,204,45
1575757445821272064,533,62
59942191,432,103
810988945546809344,1047,1993
871494656453787648,854,577
1601987331405369344,80,25
1520015514067689472,181,43
1549318496,13441,197801
28000664,3,14
725687336877576192,107,977
1247619780024156162,897,39
951596028754509825,2651,642
1249705551052836865,409,747
1404204989749370892,1304,174
27339215,339,341
1486128794226339840,128,38
1479821346846740481,4783,570
123640779,1170,310
35203319,309050,339749
1576948451879038976,39,21
1258123150115684353,1583,826
21543298,3127,621
50560458,593,1385
3188035407,137,777
858543468,457,776
1551066078985572353,43,45
557933025,478,202
1241076289865502720,2,2
19162510,1205,4237
1283597642291974144,103,485
1102345558079860736,164,92
1277978284525940739,212,219
4501512912,276,166
846058202,2958,11220
850419693630496770,1890,574
761884456907055104,1882,6621
204458518,1916,701
1357242263059898371,73,8
626588035,412,3953
156362059,3747,1784
2178861636,533,817
514462703,1610,74
1204963527968088065,1146,613
1306614842166403073,168,328
1537439710116651010,55,9
1579857496277241857,4993,3433
747664630655365120,4560,7004
52938166,223,307
1223245406194237441,4110,3043
1301298378,1473,1493
362672048,1196,294
98673232,1425,1584
187538382,5242,8135
1555215840294965251,68,15
222160758,1021,1425
1514748001474039809,633,2146
2504950016,104,71
701884200,2099,2010
1574884525833854987,115,13
875122621,4184,15417
1554501813944156161,941,675
1479581821864136708,214,266
1495454922774663173,333,70
1203479998973263873,322,423
1063881108046008320,807,125
1401096193095049216,13,11
1547424553219006464,623,67
94656986,3918,3062
1197954108654796800,1039,222
1583239050663698433,378,262
95385202,2826,3597
896643220968546305,1063,746
164764832,679,244
1336412297426833408,952,558
1602616395430522881,477,541
3785190741,1889,22960
517529522,1510,19391
1047436665248256000,10,1241
1578311394855903232,1094,114
948162843798659073,22631,24677
1481991205764440070,211,232
28167948,985,692
610029893,1445,3188
264004566,930,8456
119987616,2045,4012
1525559910968205312,197,208
4565439016,1634,1578
1196067719298396160,14,33
1484273747418886149,182,76
1256841092781072384,11,1
625800769,629,499
1610601278756847618,15,0
1326963663505420296,585,312
1515012254994894848,199,83
1583709791695695872,439,31
1525519671365095431,329,349
1615661784,1708,6483
3350692371,130,762
1563302276303036417,737,50
1562429512347820034,46,5
25830254,1476,675
316518033,2196,2716
949028500882776064,2638,608
129771435,249,85
703532922146521088,10804,11609
930572884476678145,481,122
340080737,78,244
1419458925141843968,1,268
1040319461432147969,652,2451
225634187,2665,85237
1475751866873135104,130,98
74723094,1837,543
789292797044064256,4800,2849
1119292827580682240,490,200
1148241079,797,1006
1188079802139467779,1575,2490
1563207737810464768,1522,390
69000584,91,85
1253200499387465730,1881,2720
3537894617,259,333
1494295816986669059,103,7
3208239154,2988,48908
787771471678406656,337,511
1531284929530691586,58,9
169092240,3134,1995
1423452077548736512,111,4
954140407029415936,15,345
21041005,2651,1727
1499728822337343490,949,82
1214910931685298177,1085,323
1088060416016691200,1187,1644
1184216746502381573,28,19
906948557080539137,345,558
2694108732,1401,7137
1486738274043449344,1,2
1348952822717554689,316,64
564544299,63,554
863841,2405,1778
270969898,841,7634
872531880918228992,228,147
1595117443726413845,425,32
1523331492805492739,167,92
16619965,380,789
226919240,93,234
1573195080579436544,39,32
786916754,521,686
903734322020065280,107,117
1014176522322808832,825,579
2930163721,257,53
307083455,270,82
76476274,334,658
1482204546357157896,85,41
1407043402219212801,22,16
1475154383444664322,1816,15505
1370623926502576128,644,1400
43019793,1617,1207
3327998168,4923,339
998213347702013953,282,518
2925862869,23,15
345016420,2058,1751
928435271636434944,620,790
2521139563,716,2223
1084739735497728000,1327,1361
635244748,146,127
220913818,1173,491
2246359884,1045,1226
4622565737,413,109
1537863192591802368,206,349
1402153469562159110,90,86
1538309014861357056,52,21
1134489364161949696,706,1735
2378536310,1900,3532
983368083497775106,1290,1816
1114845475,4905,3966
3131444863,578,121
1389223225800921090,96,24
1297590043553529858,320,689
1268815568326610944,1,19
2982576672,295,83
592196011,486,1812
1508138071706857472,194,115
493720917,7741,7118
1493480763806736386,118,22
1078763068207915008,89,562
23073692,3282,2983
260425246,1416,893
1275880994457911297,964,1885
326030152,653,581
49538547,64,52
1103130128,3470,1204
1589624504820838401,11,5
1566815297860169730,3,8
1208708663537369088,4005,3882
1010926717370880000,815,393
1430068927959162880,544,61
2769632609,196,156
607563890,182,200
301500929,5669,14032
54384777,44034,40089
1342619851622404097,3735,829
1385251662344822785,32,246
2304855368,3985,4858
1045415531380133889,374,355
1551609196113641472,34,68
206366993,637,62
1545537420434849798,597,219
242009106,11032,10946
1551232782411517952,50,23
1596319963169570816,4997,334
1211129126892920833,426,588
1033971811145281536,288,11
381672362,1542,1913
16114597,1729,17746
1498000637266919427,6,24
394060579,267,171
1153761242185646082,4965,607
2612168150,399,761
203751860,5003,1541
18246204,1162,1281
1551614139860021248,11,9
1610691827111284736,34,4
126129869,2332,1689
3399100121,732,1852
1534435544494657537,40,4
1419812801435119617,1163,823
1954948364,1139,462
4501930040,9750,11115
1512258725280632832,581,327
1531650932362326016,4,31
945366261000822789,1686,7421
1283459990603390976,4763,4392
1269644434548781057,1549,1704
340220477,1671,1435
1524459894744649728,11,22
1489596877125283846,62,12
1037996090,1008,1658
1209858272225685504,1088,943
1511423722749513732,397,70
41120676,836,30587
164958779,1102,589
150566357,302,1078
1405822897495494658,120,43
113684397,2966,2524
1264101369801109506,793,716
3403068837,152,144
132911028,638,19092
1601456933638397952,20,3
1130846784631087110,481,808
314488436,4378,80378
1474009843962978304,2605,1442
894587537519505408,430,44
1648011384,587,761
2692911751,700,262
1539995177175097346,1691,1607
1550432775148253184,140,108
121917931,771,239
1295472592065888257,527,267
1318966257857794050,170,739
1588270513209622533,79,85
1361909142,3478,3895
1577013389422956549,150,31
792411013,918,1411
1603096932775346177,0,3
402465141,1956,2078
1608780879140356096,1,0
1358447424537300993,2,359
1586442945686798338,124,13
726325781153087488,9274,11420
1147697645047164928,650,257
523579655,17487,16030
391426758,3177,3354
726939899979423744,515,10148
1530461149216514048,98,30
147281995,14317,13458
1553730891167547395,1,8
747245468,3991,16897
1267986284351455233,1107,1251
1274480724826038272,814,1043
275941910,121,101
1572975983602417672,600,781
1128411395874226176,1233,793
757634787544891392,966,2664
1598312464994766853,259,9
795040584,1561,1361
1513499448500158466,2,13
1133147746159009792,86,134
50765284,438,505
1392941283346427909,8,0
899420411045093376,5157,5263
3335560755,411,66
1568471045652496384,3335,5429
1327248569313632259,52,8
50844988,652,232
551838765,753,509
104974531,89,229
1113039252483444738,685,1510
128594349,1870,16044
1251125894019571719,397,10503
1513498717646897159,4,10
14052246,4876,620
1511314667175567363,137,148
1473554628260335617,14,33
1508013996385124352,46,51
903068801515716608,2134,1372
1535687515708874753,464,119
899825166703665154,1426,337
312737301,629,11986
1413416797039173632,1243,1573
915902785908076549,86,59
1513500510112055306,2,28
897333409562996736,6770,8369
20132230,620,3528
2419332714,834,1413
946767069948739586,986,345
1603185824371187713,148,36
763079001120215040,313,57
1295244441196924936,39,743
72791338,998,4075
1513499980660895752,3,25
1565619564,300,80448
1325001224844873729,292,428
487347572,1873,1353
836408597466787841,2356,962
18764018,9990,9139
829236859452678144,935,13741
1567213837413228547,31,14
1303935590447095808,6908,62162
99697995,1401,2269
1430233430663389185,640,294
1507137819206201344,119,32
16244517,1894,34007
957175519807705093,2426,442
17870520,2761,9196
1190765189735571457,284,133
1228264748,5201,11385
1604750168548573185,2,2
755826154767024129,428,426
3436979086,1223,1077
630953544,1330,10833
722272398,1498,1168
902097843392888832,1345,2177
1110930569989365760,2253,1870
1608719384192638977,5,2
1119425594897252352,406,91
1159334854632210432,9902,9154
1492866250753527812,7,22
1589488431775723522,31,3
1608717522810900481,5,4
1209095353355657216,1726,82
818196517420986368,95,18
1146637721437274113,16101,33545
1610272561774088193,32,13
36743180,990,3855
430544901,1486,6496
1554367972721840128,20,11
1563819538629931008,2,16
1554366259646570497,15,11
1606893643876667394,27,4
1564492302424231937,2,10
866278786139959296,658,87
911299433484107776,165,47
1562070664869122052,42,19
1587938237703659521,401,4102
1263633306790199296,5002,3425
177586421,5003,2047
1563784722115096577,5,16
1557414511119925248,73,16
1608339355365527554,5,2
1568057222554603520,2,8
1435385790662684678,321,90
1267076089534283776,52,33
1221706912300982272,1071,264
1608719675055038465,5,6
849341713227419650,495,520
1544135056964300800,14,12
79384364,4451,885
1595862052312064001,7,43
1020277632691326976,1165,1040
932834430833508352,231,82
843020246722248704,175,57
1169295817951391744,4676,5374
1543968753339494400,14,13
1449967691536625664,0,0
1490750185386872841,4,30
1484196384412942336,1008,815
1551163244,1042,1166
1544349294417031172,7,11
1263969181617143809,380,2426
1049887227919118336,7109,11637
1105656098256764928,340,753
4048926682,148,55
