user_id,tweet_id,tweet_creation_date
1563497912403128320,1609620803364036609,2023-01-01T18:41:19.000Z
1577513575203196929,1609621669722705920,2023-01-01T18:44:46.000Z
1249337583953461248,1609624515239378944,2023-01-01T18:56:04.000Z
1305867663412002817,1609624863542579201,2023-01-01T18:57:27.000Z
102435231,1609625542831099909,2023-01-01T19:00:09.000Z
38704343,1609625567606743041,2023-01-01T19:00:15.000Z
820359116212142081,1609625765401739279,2023-01-01T19:01:02.000Z
379304303,1609625944167452674,2023-01-01T19:01:45.000Z
1598238158084243456,1609626726753091588,2023-01-01T19:04:51.000Z
1293261144677855232,1609626855904276485,2023-01-01T19:05:22.000Z
1036713278846771200,1609626877672697864,2023-01-01T19:05:27.000Z
88116879,1609628538810028032,2023-01-01T19:12:03.000Z
2444237406,1609628773724422146,2023-01-01T19:12:59.000Z
14286806,1609632552058327043,2023-01-01T19:28:00.000Z
1276651360247787520,1609636026569445379,2023-01-01T19:41:48.000Z
874394695,1609636076926140416,2023-01-01T19:42:00.000Z
1471185712267636736,1609637277356924928,2023-01-01T19:46:47.000Z
1496533995370082310,1609637757558874112,2023-01-01T19:48:41.000Z
1030134987528519680,1609638812271116288,2023-01-01T19:52:53.000Z
23535881,1609639202274123779,2023-01-01T19:54:26.000Z
1532842891760267264,1609640623434252290,2023-01-01T20:00:04.000Z
1036713278846771200,1609640899297910784,2023-01-01T20:01:10.000Z
1306723975574282244,1609641175878713348,2023-01-01T20:02:16.000Z
20518867,1609643170874138627,2023-01-01T20:10:12.000Z
12369282,1609644496861503489,2023-01-01T20:15:28.000Z
614476519,1609644515853320192,2023-01-01T20:15:32.000Z
1597095934386634753,1609646176894357505,2023-01-01T20:22:09.000Z
1394847577,1609646538329935877,2023-01-01T20:23:35.000Z
1527665866577481728,1609647967346073600,2023-01-01T20:29:15.000Z
1126460934543876096,1609650309617287168,2023-01-01T20:38:34.000Z
15221598,1609654000915210240,2023-01-01T20:53:14.000Z
1467520778862313474,1609654771404734464,2023-01-01T20:56:18.000Z
1369890127649079303,1609655743900454913,2023-01-01T21:00:09.000Z
1075448857390186497,1609655745389428736,2023-01-01T21:00:10.000Z
1326489882,1609655836028059649,2023-01-01T21:00:31.000Z
704555701,1609656206586515458,2023-01-01T21:02:00.000Z
1036713278846771200,1609656510832844800,2023-01-01T21:03:12.000Z
1005135519355768832,1609656678550753281,2023-01-01T21:03:52.000Z
2605112473,1609657219645063168,2023-01-01T21:06:01.000Z
1447381943176376321,1609657291669741570,2023-01-01T21:06:18.000Z
533491164,1609657842054696960,2023-01-01T21:08:30.000Z
1557228201046409217,1609659174912413696,2023-01-01T21:13:47.000Z
19219713,1609660496982020096,2023-01-01T21:19:03.000Z
55097585,1609660753878958080,2023-01-01T21:20:04.000Z
378255404,1609663584090615808,2023-01-01T21:31:19.000Z
988858824890044416,1609664806117679104,2023-01-01T21:36:10.000Z
1458801529373265926,1609678905434165248,2023-01-01T22:32:12.000Z
1070957801667739650,1609685916611940353,2023-01-01T23:00:03.000Z
1528117794734219265,1609685924539174912,2023-01-01T23:00:05.000Z
1139949041163415553,1609685943543365634,2023-01-01T23:00:10.000Z
1496854838348742656,1609688559157669888,2023-01-01T23:10:33.000Z
3311029595,1609689097458565120,2023-01-01T23:12:42.000Z
2444237406,1609689213259206658,2023-01-01T23:13:09.000Z
1580598467205992448,1609689753724792832,2023-01-01T23:15:18.000Z
3311029595,1609690025888829440,2023-01-01T23:16:23.000Z
874394695,1609690437014458368,2023-01-01T23:18:01.000Z
2496303326,1609692154091405312,2023-01-01T23:24:50.000Z
1562902989517467649,1609693340290715650,2023-01-01T23:29:33.000Z
1354106201605332992,1609693573338857472,2023-01-01T23:30:29.000Z
1329509069112000512,1609701287649771521,2023-01-02T00:01:08.000Z
1580598467205992448,1609702472779501576,2023-01-02T00:05:50.000Z
88116879,1609708688822132737,2023-01-02T00:30:33.000Z
988858824890044416,1609708842446733314,2023-01-02T00:31:09.000Z
937607468615532544,1609708870296911873,2023-01-02T00:31:16.000Z
1442855916752097295,1609708939876392960,2023-01-02T00:31:32.000Z
732655649520291840,1609710305738903553,2023-01-02T00:36:58.000Z
15645871,1609710471313080321,2023-01-02T00:37:37.000Z
1276651360247787520,1609711445339521025,2023-01-02T00:41:30.000Z
1139949041163415553,1609711856200957952,2023-01-02T00:43:08.000Z
1506347126816751619,1609712460428378113,2023-01-02T00:45:32.000Z
1562902989517467649,1609713491446743040,2023-01-02T00:49:38.000Z
2984376936,1609715110272200705,2023-01-02T00:56:04.000Z
1306723975574282244,1609716692942290945,2023-01-02T01:02:21.000Z
1195936825744822272,1609718199880122370,2023-01-02T01:08:20.000Z
1451600520918011906,1609718968310169600,2023-01-02T01:11:23.000Z
1457551325600772099,1609720681712975872,2023-01-02T01:18:12.000Z
1005135519355768832,1609721883024580608,2023-01-02T01:22:58.000Z
874394695,1609724915485138944,2023-01-02T01:35:01.000Z
1592345355382935554,1609729306267189248,2023-01-02T01:52:28.000Z
1268973770733056000,1609729520357216256,2023-01-02T01:53:19.000Z
1563497912403128320,1609731708907028480,2023-01-02T02:02:01.000Z
2477158843,1609731791090511874,2023-01-02T02:02:21.000Z
1195936825744822272,1609733299538100224,2023-01-02T02:08:20.000Z
874394695,1609733761280737281,2023-01-02T02:10:10.000Z
1483287950032998403,1609741726050320387,2023-01-02T02:41:49.000Z
129072643,1609744074357018625,2023-01-02T02:51:09.000Z
1599473845383352321,1609744877113475073,2023-01-02T02:54:20.000Z
1032015789774331904,1609745530569068544,2023-01-02T02:56:56.000Z
779429942425628672,1609746493245636608,2023-01-02T03:00:46.000Z
16093478,1609746627215900674,2023-01-02T03:01:18.000Z
2477158843,1609746970054389762,2023-01-02T03:02:39.000Z
2444237406,1609749653750169603,2023-01-02T03:13:19.000Z
1313320655849488385,1609749790807711744,2023-01-02T03:13:52.000Z
70370847,1609749858726072320,2023-01-02T03:14:08.000Z
1079579727570952197,1609750281000222721,2023-01-02T03:15:49.000Z
372866049,1609751302464245760,2023-01-02T03:19:52.000Z
1492992049829851138,1609752041580072960,2023-01-02T03:22:49.000Z
97340237,1609752787922845699,2023-01-02T03:25:47.000Z
1181058490774642688,1609753975477227521,2023-01-02T03:30:30.000Z
